customer_id,total_orders,avg_order_value,total_spending,ordering_frequency,avg_rating_given,weekend_orders,late_night_orders,cluster,customer_segment,dbscan_cluster
C009492,5,752.308,3761.54,1.0,3.5,2,2,0,Budget Occasional Customers,0
C009493,10,473.91099999999994,4739.11,1.4285714285714286,2.8,5,2,2,Frequent High-Value Customers,0
C009494,6,625.0416666666666,3750.25,2.0,3.75,4,0,2,Frequent High-Value Customers,0
C009495,10,845.6510000000001,8456.51,1.1111111111111112,3.0,1,3,1,Premium Basket Customers,0
C009496,6,748.5683333333333,4491.41,1.2,4.333333333333333,2,2,0,Budget Occasional Customers,0
C009497,15,868.7,13030.5,1.25,4.0,4,4,2,Frequent High-Value Customers,0
C009498,7,427.26000000000005,2990.82,1.1666666666666667,3.0,4,0,0,Budget Occasional Customers,0
C009499,7,612.1314285714286,4284.92,1.1666666666666667,2.3333333333333335,3,3,0,Budget Occasional Customers,0
C009500,10,769.0530000000001,7690.530000000001,1.25,3.8333333333333335,2,0,0,Budget Occasional Customers,0
C009501,12,859.7016666666667,10316.42,1.3333333333333333,3.5714285714285716,5,1,2,Frequent High-Value Customers,0
C009502,8,688.6525,5509.22,1.1428571428571428,3.5714285714285716,1,1,0,Budget Occasional Customers,0
C009503,9,991.791111111111,8926.119999999999,1.2857142857142858,3.6666666666666665,4,4,2,Frequent High-Value Customers,0
C009504,7,879.3871428571429,6155.71,1.0,3.0,2,4,1,Premium Basket Customers,0
C009505,7,644.4142857142857,4510.9,1.1666666666666667,3.2,2,0,0,Budget Occasional Customers,0
C009506,9,790.4444444444445,7114.0,1.5,3.6666666666666665,4,2,2,Frequent High-Value Customers,0
C009507,10,856.72,8567.2,1.25,3.7142857142857144,4,2,2,Frequent High-Value Customers,0
C009508,11,791.0218181818182,8701.24,1.8333333333333333,3.4285714285714284,4,3,2,Frequent High-Value Customers,0
C009509,10,575.98,5759.8,1.1111111111111112,3.6666666666666665,5,4,2,Frequent High-Value Customers,0
C009510,10,550.443,5504.429999999999,1.25,3.4,5,0,0,Budget Occasional Customers,0
C009511,7,859.3514285714285,6015.46,1.0,4.666666666666667,4,1,0,Budget Occasional Customers,0
C009512,8,1233.52125,9868.17,1.6,3.2,3,3,1,Premium Basket Customers,0
C009513,4,655.4499999999999,2621.7999999999997,1.3333333333333333,3.6666666666666665,2,0,0,Budget Occasional Customers,0
C009514,11,914.59,10060.49,1.375,3.5714285714285716,2,1,1,Premium Basket Customers,0
C009515,6,798.665,4791.99,1.2,3.0,1,2,1,Premium Basket Customers,0
C009516,6,515.6683333333333,3094.0099999999998,1.2,3.3333333333333335,1,1,0,Budget Occasional Customers,0
C009517,4,947.5725,3790.29,1.3333333333333333,3.5,2,0,1,Premium Basket Customers,0
C009518,8,814.14625,6513.17,1.0,3.0,2,2,1,Premium Basket Customers,0
C009519,13,885.5961538461538,11512.75,1.625,4.0,6,2,2,Frequent High-Value Customers,0
C009520,10,626.3720000000001,6263.72,1.0,3.8333333333333335,6,2,0,Budget Occasional Customers,0
C009521,9,920.6477777777777,8285.83,1.0,3.3333333333333335,2,2,1,Premium Basket Customers,0
C009522,8,1131.055,9048.44,1.3333333333333333,3.0,2,0,1,Premium Basket Customers,0
C009523,7,585.08,4095.56,1.1666666666666667,3.5,4,0,0,Budget Occasional Customers,0
C009524,6,709.79,4258.74,1.2,3.3333333333333335,4,0,0,Budget Occasional Customers,0
C009525,6,794.1516666666666,4764.91,1.2,3.0,4,2,0,Budget Occasional Customers,0
C009526,14,750.9092857142857,10512.73,1.75,3.6666666666666665,3,3,2,Frequent High-Value Customers,0
C009527,12,1008.86,12106.32,1.2,3.0,4,4,2,Frequent High-Value Customers,0
C009528,9,752.5622222222222,6773.0599999999995,1.2857142857142858,3.8,3,4,2,Frequent High-Value Customers,0
C009529,9,727.218888888889,6544.97,1.125,3.4285714285714284,5,1,0,Budget Occasional Customers,0
C009530,10,556.432,5564.32,1.25,3.8333333333333335,3,3,0,Budget Occasional Customers,0
C009531,4,1114.165,4456.66,1.0,3.6666666666666665,2,1,1,Premium Basket Customers,0
C009532,10,928.631,9286.31,1.25,3.8,4,0,1,Premium Basket Customers,0
C009533,11,1049.979090909091,11549.77,1.375,4.0,2,2,1,Premium Basket Customers,0
C009534,10,838.0110000000001,8380.11,1.4285714285714286,3.5714285714285716,4,1,2,Frequent High-Value Customers,0
C009535,12,1065.9091666666666,12790.91,1.3333333333333333,3.2857142857142856,5,4,2,Frequent High-Value Customers,0
C009536,10,935.0840000000001,9350.84,1.4285714285714286,3.625,2,1,1,Premium Basket Customers,0
C009537,12,606.57,7278.84,1.2,3.5555555555555554,5,4,2,Frequent High-Value Customers,0
C009538,15,660.8553333333333,9912.83,1.3636363636363635,2.727272727272727,6,3,2,Frequent High-Value Customers,0
C009539,12,992.7216666666667,11912.66,1.3333333333333333,4.0,4,3,2,Frequent High-Value Customers,0
C009540,15,919.272,13789.08,1.3636363636363635,3.0,5,4,2,Frequent High-Value Customers,0
C009541,13,784.0638461538462,10192.83,1.3,2.875,5,1,2,Frequent High-Value Customers,0
C009542,11,1042.1563636363635,11463.72,1.8333333333333333,3.5714285714285716,1,2,2,Frequent High-Value Customers,0
C009543,7,1083.6357142857144,7585.450000000001,1.1666666666666667,4.0,1,0,1,Premium Basket Customers,0
C009544,11,879.4709090909091,9674.18,1.2222222222222223,3.7142857142857144,5,4,2,Frequent High-Value Customers,0
C009545,9,455.0866666666667,4095.78,1.125,4.0,1,3,0,Budget Occasional Customers,0
C009546,7,977.6999999999999,6843.9,1.1666666666666667,4.0,1,1,1,Premium Basket Customers,0
C009547,8,740.5125,5924.1,1.3333333333333333,3.2,3,1,0,Budget Occasional Customers,0
C009548,7,823.0,5761.0,1.1666666666666667,3.0,1,3,1,Premium Basket Customers,0
C009549,4,521.2,2084.8,1.3333333333333333,4.333333333333333,1,1,0,Budget Occasional Customers,0
C009550,7,921.4885714285714,6450.42,1.1666666666666667,3.5714285714285716,2,2,1,Premium Basket Customers,0
C009551,4,825.1524999999999,3300.6099999999997,1.0,3.0,2,2,1,Premium Basket Customers,0
C009552,14,923.7685714285715,12932.76,1.75,3.875,8,4,2,Frequent High-Value Customers,0
C009553,10,866.604,8666.04,1.25,3.5,4,3,2,Frequent High-Value Customers,0
C009554,6,963.3633333333333,5780.18,3.0,2.8333333333333335,5,2,2,Frequent High-Value Customers,-1
C009555,12,758.3458333333333,9100.15,1.2,3.8,7,2,2,Frequent High-Value Customers,0
C009556,11,662.6327272727273,7288.96,1.2222222222222223,2.75,6,0,2,Frequent High-Value Customers,0
C009557,8,844.9825,6759.86,1.1428571428571428,3.6666666666666665,2,1,1,Premium Basket Customers,0
C009558,8,831.73375,6653.87,1.0,4.2,1,2,0,Budget Occasional Customers,0
C009559,3,830.0466666666666,2490.14,1.0,3.0,1,0,1,Premium Basket Customers,0
C009560,8,904.46,7235.68,1.3333333333333333,2.0,2,3,1,Premium Basket Customers,0
C009561,10,966.347,9663.47,1.6666666666666667,3.2,2,2,2,Frequent High-Value Customers,0
C009562,8,839.32875,6714.63,1.3333333333333333,4.0,1,1,0,Budget Occasional Customers,0
C009563,7,705.3985714285715,4937.79,1.1666666666666667,4.25,2,0,0,Budget Occasional Customers,0
C009564,13,742.9061538461539,9657.78,1.4444444444444444,3.9,5,2,2,Frequent High-Value Customers,0
C009565,11,637.7918181818181,7015.71,1.5714285714285714,3.3333333333333335,3,3,2,Frequent High-Value Customers,0
C009566,11,916.7063636363637,10083.77,1.2222222222222223,3.8333333333333335,8,1,2,Frequent High-Value Customers,0
C009567,12,788.0466666666666,9456.56,1.3333333333333333,2.7142857142857144,3,1,2,Frequent High-Value Customers,0
C009568,12,692.1991666666667,8306.39,1.5,3.1666666666666665,3,0,2,Frequent High-Value Customers,0
C009569,9,864.72,7782.4800000000005,1.2857142857142858,3.8333333333333335,2,0,1,Premium Basket Customers,0
C009570,4,977.835,3911.34,1.0,3.0,0,1,1,Premium Basket Customers,0
C009571,15,816.3126666666667,12244.69,1.3636363636363635,3.25,2,3,2,Frequent High-Value Customers,0
C009572,11,655.6472727272727,7212.12,1.375,2.8333333333333335,6,2,2,Frequent High-Value Customers,0
C009573,7,857.4700000000001,6002.290000000001,1.1666666666666667,3.8333333333333335,3,2,0,Budget Occasional Customers,0
C009574,10,758.144,7581.44,1.25,3.75,1,4,0,Budget Occasional Customers,0
C009575,8,728.35375,5826.83,1.3333333333333333,3.6,2,1,0,Budget Occasional Customers,0
C009576,10,562.0060000000001,5620.06,1.1111111111111112,4.25,4,2,0,Budget Occasional Customers,0
C009577,16,792.03625,12672.58,2.0,2.6666666666666665,5,4,2,Frequent High-Value Customers,0
C009578,11,973.2718181818182,10705.99,1.2222222222222223,3.0,2,2,1,Premium Basket Customers,0
C009579,6,781.0949999999999,4686.57,1.0,3.4,3,0,0,Budget Occasional Customers,0
C009580,13,935.4476923076923,12160.82,1.1818181818181819,2.5714285714285716,4,1,2,Frequent High-Value Customers,0
C009581,6,1181.7316666666668,7090.39,1.2,3.6666666666666665,3,2,1,Premium Basket Customers,0
C009582,13,874.2784615384616,11365.62,1.3,2.5,9,3,2,Frequent High-Value Customers,0
C009583,6,892.8283333333333,5356.969999999999,1.2,3.0,1,1,1,Premium Basket Customers,0
C009584,14,788.2828571428571,11035.96,1.2727272727272727,4.666666666666667,5,6,2,Frequent High-Value Customers,-1
C009585,7,1076.0142857142857,7532.099999999999,1.4,2.8,3,0,1,Premium Basket Customers,0
C009586,9,839.7366666666667,7557.63,1.125,3.3333333333333335,3,3,1,Premium Basket Customers,0
C009587,13,754.2546153846154,9805.31,1.4444444444444444,2.7777777777777777,6,3,2,Frequent High-Value Customers,0
C009588,9,1083.2166666666667,9748.95,1.125,4.25,3,4,1,Premium Basket Customers,0
C009589,8,932.1737499999999,7457.389999999999,1.3333333333333333,3.5,4,0,1,Premium Basket Customers,0
C009590,16,670.500625,10728.01,1.6,3.090909090909091,6,5,2,Frequent High-Value Customers,0
C009591,12,854.785,10257.42,1.3333333333333333,3.0,8,3,2,Frequent High-Value Customers,0
C009592,7,805.66,5639.62,1.0,4.0,3,2,0,Budget Occasional Customers,0
C009593,6,947.2033333333334,5683.22,1.0,3.0,1,2,1,Premium Basket Customers,0
C009594,9,822.5777777777778,7403.2,1.5,2.6666666666666665,6,2,2,Frequent High-Value Customers,0
C009595,10,967.1659999999999,9671.66,1.0,3.0,5,1,1,Premium Basket Customers,0
C009596,16,609.99625,9759.94,1.4545454545454546,3.1666666666666665,7,3,2,Frequent High-Value Customers,0
C009597,7,852.2314285714285,5965.62,1.0,3.3333333333333335,2,0,1,Premium Basket Customers,0
C009598,8,923.47875,7387.83,1.3333333333333333,4.666666666666667,3,2,1,Premium Basket Customers,0
C009599,7,874.4499999999999,6121.15,1.4,4.0,3,1,1,Premium Basket Customers,0
C009600,11,952.5972727272728,10478.57,1.1,2.7777777777777777,4,2,1,Premium Basket Customers,0
C009601,14,897.2328571428571,12561.26,1.4,4.0,4,2,2,Frequent High-Value Customers,0
C009602,13,998.1292307692308,12975.68,1.3,3.0,4,2,2,Frequent High-Value Customers,0
C009603,13,622.4438461538462,8091.77,1.3,3.6666666666666665,5,3,2,Frequent High-Value Customers,0
C009604,6,871.18,5227.08,1.0,3.0,1,2,1,Premium Basket Customers,0
C009605,9,759.6655555555556,6836.99,1.5,5.0,4,3,2,Frequent High-Value Customers,0
C009606,4,483.21500000000003,1932.8600000000001,1.0,4.0,0,2,0,Budget Occasional Customers,0
C009607,8,784.47875,6275.83,1.1428571428571428,3.8,2,3,0,Budget Occasional Customers,0
C009608,9,842.0944444444444,7578.85,2.25,3.5714285714285716,2,1,2,Frequent High-Value Customers,-1
C009609,9,1147.8333333333333,10330.5,1.2857142857142858,3.25,5,1,1,Premium Basket Customers,0
C009610,13,814.2376923076923,10585.09,1.1818181818181819,3.2857142857142856,3,2,2,Frequent High-Value Customers,0
C009611,8,870.09375,6960.75,1.3333333333333333,1.5,2,4,1,Premium Basket Customers,0
C009612,16,697.20875,11155.34,1.4545454545454546,3.75,5,1,2,Frequent High-Value Customers,0
C009613,6,701.5883333333335,4209.530000000001,1.2,4.25,1,2,0,Budget Occasional Customers,0
C009614,6,978.39,5870.34,1.0,2.0,5,0,1,Premium Basket Customers,0
C009615,11,842.3790909090909,9266.17,1.2222222222222223,2.6666666666666665,1,3,1,Premium Basket Customers,0
C009616,10,658.351,6583.51,1.4285714285714286,3.1666666666666665,4,1,2,Frequent High-Value Customers,0
C009617,10,855.524,8555.24,1.1111111111111112,3.625,6,2,2,Frequent High-Value Customers,0
C009618,15,643.2180000000001,9648.27,1.3636363636363635,4.142857142857143,4,5,2,Frequent High-Value Customers,0
C009619,9,1093.1766666666667,9838.59,1.2857142857142858,3.875,2,2,1,Premium Basket Customers,0
C009620,10,634.354,6343.54,1.1111111111111112,3.6,5,1,0,Budget Occasional Customers,0
C009621,6,730.2216666666667,4381.33,1.2,3.0,2,1,0,Budget Occasional Customers,0
C009622,3,505.23333333333335,1515.7,1.0,4.333333333333333,1,2,0,Budget Occasional Customers,0
C009623,7,1013.91,7097.37,1.0,4.25,5,0,1,Premium Basket Customers,0
C009624,7,846.2685714285715,5923.88,1.4,2.3333333333333335,0,1,1,Premium Basket Customers,0
C009625,9,751.3133333333333,6761.82,1.2857142857142858,3.0,4,2,2,Frequent High-Value Customers,0
C009626,13,1077.9023076923077,14012.73,1.4444444444444444,3.75,5,2,2,Frequent High-Value Customers,0
C009627,10,720.571,7205.71,1.0,3.375,4,1,0,Budget Occasional Customers,0
C009628,8,1015.0,8120.0,1.3333333333333333,3.0,2,0,1,Premium Basket Customers,0
C009629,4,1133.0425,4532.17,1.0,1.0,2,0,1,Premium Basket Customers,-1
C009630,7,712.2942857142856,4986.0599999999995,1.1666666666666667,3.3333333333333335,3,1,0,Budget Occasional Customers,0
C009631,10,951.939,9519.39,1.25,3.5,6,2,2,Frequent High-Value Customers,0
C009632,11,916.8490909090909,10085.34,1.375,2.8333333333333335,4,1,2,Frequent High-Value Customers,0
C009633,8,606.87625,4855.01,1.3333333333333333,4.2,2,0,0,Budget Occasional Customers,0
C009634,5,541.754,2708.77,1.25,3.6666666666666665,3,2,0,Budget Occasional Customers,0
C009635,8,1021.0775,8168.62,1.1428571428571428,3.0,4,1,1,Premium Basket Customers,0
C009636,6,645.7883333333333,3874.73,1.0,3.25,4,2,0,Budget Occasional Customers,0
C009637,7,991.2971428571428,6939.08,1.1666666666666667,3.5,2,2,1,Premium Basket Customers,0
C009638,10,1072.3960000000002,10723.960000000001,1.6666666666666667,4.428571428571429,6,3,2,Frequent High-Value Customers,0
C009639,8,818.58875,6548.71,1.1428571428571428,3.8333333333333335,1,3,0,Budget Occasional Customers,0
C009640,9,865.1544444444445,7786.39,1.2857142857142858,3.6666666666666665,3,2,1,Premium Basket Customers,0
C009641,15,634.8926666666666,9523.39,1.5,3.3333333333333335,3,1,2,Frequent High-Value Customers,0
C009642,9,763.2688888888889,6869.42,1.125,2.857142857142857,5,0,0,Budget Occasional Customers,0
C009643,13,670.0607692307692,8710.789999999999,1.625,3.272727272727273,2,4,2,Frequent High-Value Customers,0
C009644,13,584.67,7600.71,1.3,3.4,4,2,2,Frequent High-Value Customers,0
C009645,7,665.5114285714286,4658.58,1.1666666666666667,3.8,3,3,0,Budget Occasional Customers,0
C009646,4,836.4975,3345.99,1.0,3.0,1,1,1,Premium Basket Customers,0
C009647,10,1025.223,10252.23,1.25,3.3333333333333335,6,3,2,Frequent High-Value Customers,0
C009648,11,1006.5709090909091,11072.28,1.375,3.25,2,3,2,Frequent High-Value Customers,0
C009649,11,988.2554545454545,10870.81,1.2222222222222223,3.857142857142857,4,1,1,Premium Basket Customers,0
C009650,15,759.2593333333333,11388.89,1.25,3.272727272727273,8,1,2,Frequent High-Value Customers,0
C009651,5,1226.408,6132.04,1.0,3.6666666666666665,1,0,1,Premium Basket Customers,0
C009652,11,734.2645454545454,8076.91,1.5714285714285714,3.6666666666666665,3,3,2,Frequent High-Value Customers,0
C009653,7,787.29,5511.03,1.4,4.0,3,2,0,Budget Occasional Customers,0
C009654,11,756.75,8324.25,1.2222222222222223,3.7142857142857144,5,1,2,Frequent High-Value Customers,0
C009655,10,749.433,7494.33,1.4285714285714286,3.2,2,2,2,Frequent High-Value Customers,0
C009656,7,860.8657142857143,6026.0599999999995,1.0,3.6,2,0,1,Premium Basket Customers,0
C009657,12,823.3325,9879.99,1.7142857142857142,1.8571428571428572,3,0,2,Frequent High-Value Customers,-1
C009658,5,1090.4,5452.0,1.25,3.6666666666666665,2,0,1,Premium Basket Customers,0
C009659,8,583.11625,4664.93,1.3333333333333333,3.3333333333333335,5,3,2,Frequent High-Value Customers,0
C009660,9,1053.5744444444445,9482.17,1.2857142857142858,3.8333333333333335,1,3,1,Premium Basket Customers,0
C009661,15,869.704,13045.56,1.5,3.1666666666666665,4,0,2,Frequent High-Value Customers,0
C009662,8,857.6212499999999,6860.969999999999,1.0,3.1666666666666665,1,2,1,Premium Basket Customers,0
C009663,4,724.58,2898.32,1.3333333333333333,3.3333333333333335,3,1,0,Budget Occasional Customers,0
C009664,8,926.0675,7408.54,1.1428571428571428,3.4285714285714284,2,1,1,Premium Basket Customers,0
C009665,11,642.0263636363636,7062.29,1.375,2.625,3,3,2,Frequent High-Value Customers,0
C009666,8,949.6375,7597.1,1.3333333333333333,4.25,2,1,1,Premium Basket Customers,0
C009667,8,671.245,5369.96,1.1428571428571428,3.8,2,3,0,Budget Occasional Customers,0
C009668,6,1193.3133333333333,7159.879999999999,1.2,2.75,0,2,1,Premium Basket Customers,0
C009669,10,871.0630000000001,8710.630000000001,1.25,4.0,3,4,2,Frequent High-Value Customers,0
C009670,11,768.5909090909091,8454.5,1.5714285714285714,3.857142857142857,3,0,2,Frequent High-Value Customers,0
C009671,14,970.4507142857143,13586.31,1.75,3.4444444444444446,5,5,2,Frequent High-Value Customers,0
C009672,7,938.8985714285715,6572.29,1.4,4.0,6,2,2,Frequent High-Value Customers,0
C009673,12,669.8616666666667,8038.34,1.3333333333333333,3.4444444444444446,4,2,2,Frequent High-Value Customers,0
C009674,5,1212.358,6061.79,1.0,4.0,1,0,1,Premium Basket Customers,0
C009675,7,883.9071428571427,6187.349999999999,1.0,3.5,4,1,1,Premium Basket Customers,0
C009676,9,835.7844444444445,7522.06,1.2857142857142858,3.5,4,0,1,Premium Basket Customers,0
C009677,12,1141.5025,13698.03,1.5,3.0,6,3,2,Frequent High-Value Customers,0
C009678,10,848.53,8485.3,1.4285714285714286,3.0,7,0,2,Frequent High-Value Customers,0
C009679,11,748.4972727272726,8233.47,1.375,3.7142857142857144,5,0,2,Frequent High-Value Customers,0
C009680,10,847.508,8475.08,2.0,3.6666666666666665,3,1,2,Frequent High-Value Customers,0
C009681,10,499.96400000000006,4999.64,1.25,3.5,2,3,0,Budget Occasional Customers,0
C009682,11,872.3881818181818,9596.27,1.1,3.0,4,2,2,Frequent High-Value Customers,0
C009683,10,970.296,9702.960000000001,1.4285714285714286,3.125,2,4,2,Frequent High-Value Customers,0
C009684,7,654.3199999999999,4580.24,1.4,3.75,2,2,0,Budget Occasional Customers,0
C009685,6,776.6033333333334,4659.62,1.5,2.0,1,1,1,Premium Basket Customers,0
C009686,5,652.324,3261.62,1.0,4.333333333333333,4,1,0,Budget Occasional Customers,0
C009687,11,1126.0590909090909,12386.65,1.5714285714285714,3.3333333333333335,5,1,2,Frequent High-Value Customers,0
C009688,7,844.6014285714285,5912.21,1.1666666666666667,4.333333333333333,1,2,0,Budget Occasional Customers,0
C009689,5,754.142,3770.71,1.25,2.0,1,1,1,Premium Basket Customers,0
C009690,8,1016.3475000000001,8130.780000000001,1.1428571428571428,4.25,4,2,1,Premium Basket Customers,0
C009691,11,851.7818181818183,9369.6,1.2222222222222223,4.333333333333333,4,1,2,Frequent High-Value Customers,0
C009692,3,857.3233333333334,2571.9700000000003,1.5,3.4196588952056444,0,0,1,Premium Basket Customers,0
C009693,5,515.132,2575.66,1.0,3.8,2,1,0,Budget Occasional Customers,0
C009694,3,1252.5600000000002,3757.6800000000003,1.5,3.6666666666666665,1,0,1,Premium Basket Customers,0
C009695,5,649.846,3249.23,1.0,4.0,1,0,0,Budget Occasional Customers,0
C009696,11,546.9281818181818,6016.21,1.0,3.75,5,3,2,Frequent High-Value Customers,0
C009697,7,894.8828571428572,6264.18,1.0,2.8333333333333335,3,2,1,Premium Basket Customers,0
C009698,6,1032.215,6193.29,1.2,3.0,0,0,1,Premium Basket Customers,0
C009699,13,746.376923076923,9702.9,1.3,3.4,3,2,2,Frequent High-Value Customers,0
C009700,5,1167.336,5836.68,1.25,2.3333333333333335,2,2,1,Premium Basket Customers,0
C009701,17,543.4511764705883,9238.67,1.5454545454545454,3.2222222222222223,3,6,2,Frequent High-Value Customers,-1
C009702,11,841.8709090909091,9260.58,1.1,2.375,6,2,2,Frequent High-Value Customers,0
C009703,7,742.6514285714286,5198.56,1.0,3.6,4,3,0,Budget Occasional Customers,0
C009704,6,1212.6583333333333,7275.95,1.0,3.8,3,1,1,Premium Basket Customers,0
C009705,10,1094.355,10943.55,1.25,3.5,4,4,2,Frequent High-Value Customers,0
C009706,9,564.4822222222223,5080.34,1.0,3.25,6,0,0,Budget Occasional Customers,0
C009707,10,614.045,6140.45,1.25,2.6,3,2,0,Budget Occasional Customers,0
C009708,6,727.5,4365.0,1.0,3.3333333333333335,3,0,0,Budget Occasional Customers,0
C009709,11,988.7718181818182,10876.49,1.375,3.8333333333333335,4,2,2,Frequent High-Value Customers,0
C009710,3,672.7633333333333,2018.29,1.0,2.5,0,0,0,Budget Occasional Customers,0
C009711,13,939.4492307692308,12212.84,1.625,4.0,3,3,2,Frequent High-Value Customers,0
C009712,9,623.56,5612.04,1.125,2.4285714285714284,4,4,2,Frequent High-Value Customers,0
C009713,9,545.4555555555556,4909.1,1.125,3.1666666666666665,1,2,0,Budget Occasional Customers,0
C009714,9,836.968888888889,7532.72,1.2857142857142858,4.0,5,1,2,Frequent High-Value Customers,0
C009715,10,555.471,5554.71,1.25,3.142857142857143,2,3,0,Budget Occasional Customers,0
C009716,7,740.3257142857144,5182.280000000001,1.1666666666666667,2.0,4,0,1,Premium Basket Customers,0
C009717,10,835.2210000000001,8352.210000000001,1.4285714285714286,4.0,4,2,2,Frequent High-Value Customers,0
C009718,7,1016.6157142857143,7116.3099999999995,1.1666666666666667,4.0,2,2,1,Premium Basket Customers,0
C009719,13,794.0076923076923,10322.1,1.4444444444444444,3.5,4,1,2,Frequent High-Value Customers,0
C009720,9,727.2833333333333,6545.55,1.2857142857142858,3.8333333333333335,3,2,0,Budget Occasional Customers,0
C009721,3,946.8066666666667,2840.42,1.0,3.0,1,0,1,Premium Basket Customers,0
C009722,9,1039.9955555555555,9359.96,1.5,3.6666666666666665,4,0,1,Premium Basket Customers,0
C009723,12,691.0275,8292.33,1.3333333333333333,2.2857142857142856,4,1,2,Frequent High-Value Customers,0
C009724,6,732.025,4392.15,1.2,3.75,1,0,0,Budget Occasional Customers,0
C009725,9,903.5811111111111,8132.23,1.125,4.0,4,1,1,Premium Basket Customers,0
C009726,8,767.04875,6136.39,1.3333333333333333,2.6666666666666665,3,1,0,Budget Occasional Customers,0
C009727,8,787.91875,6303.35,1.1428571428571428,3.4,2,2,0,Budget Occasional Customers,0
C009728,9,736.8666666666667,6631.8,1.2857142857142858,3.3333333333333335,3,2,0,Budget Occasional Customers,0
C009729,10,823.344,8233.44,1.25,4.2,4,0,0,Budget Occasional Customers,0
C009730,8,812.02,6496.16,1.1428571428571428,4.0,4,1,0,Budget Occasional Customers,0
C009731,10,879.796,8797.960000000001,1.0,3.0,7,4,2,Frequent High-Value Customers,0
C009732,14,885.9464285714286,12403.25,1.4,3.1,5,5,2,Frequent High-Value Customers,0
C009733,10,776.806,7768.06,1.25,3.0,5,0,0,Budget Occasional Customers,0
C009734,8,1029.31125,8234.49,1.3333333333333333,2.8,5,1,1,Premium Basket Customers,0
C009735,9,772.1666666666666,6949.5,1.2857142857142858,4.0,2,2,0,Budget Occasional Customers,0
C009736,15,971.3666666666667,14570.5,1.6666666666666667,3.7777777777777777,6,4,2,Frequent High-Value Customers,0
C009737,3,636.7933333333334,1910.38,1.0,2.0,1,1,0,Budget Occasional Customers,0
C009738,9,1033.8333333333333,9304.5,1.0,4.0,3,2,1,Premium Basket Customers,0
C009739,5,999.2940000000001,4996.47,1.0,4.25,4,0,1,Premium Basket Customers,0
C009740,8,775.4325,6203.46,1.1428571428571428,4.0,2,2,0,Budget Occasional Customers,0
C009741,10,1102.549,11025.49,1.25,4.0,2,2,1,Premium Basket Customers,0
C009742,13,959.636923076923,12475.279999999999,1.4444444444444444,3.125,6,2,2,Frequent High-Value Customers,0
C009743,10,727.384,7273.84,1.1111111111111112,3.5,4,2,0,Budget Occasional Customers,0
C009744,5,510.884,2554.42,1.0,3.6666666666666665,2,0,0,Budget Occasional Customers,0
C009745,8,867.5,6940.0,1.1428571428571428,3.6666666666666665,1,2,1,Premium Basket Customers,0
C009746,5,755.312,3776.56,1.0,2.5,1,1,0,Budget Occasional Customers,0
C009747,8,927.89625,7423.17,1.3333333333333333,2.75,1,1,1,Premium Basket Customers,0
C009748,18,535.9066666666666,9646.32,1.6363636363636365,3.3333333333333335,8,1,2,Frequent High-Value Customers,-1
C009749,15,1079.802,16197.029999999999,1.6666666666666667,3.75,9,3,2,Frequent High-Value Customers,-1
C009750,10,965.283,9652.83,1.1111111111111112,3.0,5,3,2,Frequent High-Value Customers,0
C009751,8,626.35125,5010.81,1.6,3.6,2,2,0,Budget Occasional Customers,0
C009752,13,875.7415384615384,11384.64,1.3,3.8,2,3,2,Frequent High-Value Customers,0
C009753,6,512.7933333333334,3076.76,1.5,3.4,2,2,0,Budget Occasional Customers,0
C009754,9,901.4622222222222,8113.16,1.0,3.6666666666666665,5,1,1,Premium Basket Customers,0
C009755,9,752.9466666666667,6776.52,1.2857142857142858,3.2,2,1,0,Budget Occasional Customers,0
C009756,3,1167.63,3502.8900000000003,1.0,4.0,0,1,1,Premium Basket Customers,0
C009757,2,1216.645,2433.29,1.0,5.0,1,0,1,Premium Basket Customers,-1
C009758,7,893.9742857142857,6257.82,1.0,3.5,3,2,1,Premium Basket Customers,0
C009759,7,700.8257142857144,4905.780000000001,1.1666666666666667,3.2,1,2,0,Budget Occasional Customers,0
C009760,5,687.086,3435.43,1.0,4.25,3,0,0,Budget Occasional Customers,0
C009761,13,856.6723076923076,11136.74,1.3,2.875,6,3,2,Frequent High-Value Customers,0
C009762,11,690.1254545454545,7591.38,1.2222222222222223,3.6666666666666665,3,2,0,Budget Occasional Customers,0
C009763,10,699.9069999999999,6999.07,1.25,3.5714285714285716,2,1,0,Budget Occasional Customers,0
C009764,11,907.070909090909,9977.779999999999,1.1,3.0,3,5,2,Frequent High-Value Customers,0
C009765,10,764.056,7640.56,1.25,3.75,3,2,0,Budget Occasional Customers,0
C009766,7,984.7842857142857,6893.49,1.1666666666666667,3.6,3,0,1,Premium Basket Customers,0
C009767,9,786.3455555555556,7077.110000000001,1.2857142857142858,3.0,2,1,0,Budget Occasional Customers,0
C009768,14,711.5935714285714,9962.31,1.2727272727272727,3.6666666666666665,2,1,2,Frequent High-Value Customers,0
C009769,8,747.3612499999999,5978.889999999999,1.1428571428571428,3.0,0,1,0,Budget Occasional Customers,0
C009770,12,763.0183333333333,9156.22,1.5,3.5555555555555554,2,2,2,Frequent High-Value Customers,0
C009771,9,602.8111111111111,5425.3,1.125,3.4285714285714284,2,4,0,Budget Occasional Customers,0
C009772,10,697.99,6979.9,1.25,3.5714285714285716,2,2,0,Budget Occasional Customers,0
